"Plot Title: LoggerU24_20190104"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Lo>100)","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494740)","Salinity, ppt (LGR S/N: 20494740)","Coupler Detached (LGR S/N: 20494740)","Coupler Attached (LGR S/N: 20494740)","Host Connected (LGR S/N: 20494740)","Stopped (LGR S/N: 20494740)","End Of File (LGR S/N: 20494740)"
2301,01/04/19 05:01:56 PM,33232.5,49032.6,32.02,48142.9,31.3781,,,,,
2302,01/04/19 05:02:06 PM,33232.5,48776.9,31.90,47998.2,31.2726,,,,,
2303,01/04/19 05:02:16 PM,33232.5,49197.5,31.99,48338.9,31.5212,,,,,
2304,01/04/19 05:02:26 PM,33232.5,49204.2,31.99,48349.3,31.5288,,,,,
2305,01/04/19 05:02:36 PM,33232.5,49277.0,31.98,48433.5,31.5903,,,,,
2306,01/04/19 05:02:46 PM,33232.5,49396.4,32.00,48537.6,31.6663,,,,,
2307,01/04/19 05:02:56 PM,33232.5,49643.2,32.03,48758.4,31.8277,,,,,
2308,01/04/19 05:03:06 PM,33232.5,50006.5,32.12,49040.9,32.0344,,,,,
2309,01/04/19 05:03:16 PM,33232.5,48744.2,32.08,47837.2,31.1552,,,,,
2310,01/04/19 05:03:26 PM,33232.5,48750.8,32.24,47710.4,31.0629,,,,,
2311,01/04/19 05:03:36 PM,33232.5,48770.4,32.25,47724.9,31.0734,,,,,
2312,01/04/19 05:03:46 PM,33232.5,48776.9,32.22,47760.6,31.0994,,,,,
2313,01/04/19 05:03:56 PM,33232.5,48790.0,32.22,47777.2,31.1115,,,,,
2314,01/04/19 05:04:06 PM,33232.5,48835.8,32.29,47766.1,31.1034,,,,,
2315,01/04/19 05:04:16 PM,33232.5,48692.1,32.21,47697.1,31.0531,,,,,
2316,01/04/19 05:04:26 PM,33232.5,48750.8,32.26,47715.7,31.0667,,,,,
2317,01/04/19 05:04:36 PM,33232.5,47803.8,32.03,46983.0,30.5336,,,,,
2318,01/04/19 05:04:46 PM,33232.5,46293.7,32.25,45318.7,29.3278,,,,,
2319,01/04/19 05:04:56 PM,33232.5,53184.6,32.26,52082.2,34.2721,,,,,
2320,01/04/19 05:05:06 PM,33232.5,54331.1,32.28,53193.9,35.0958,,,,,
2321,01/04/19 05:05:16 PM,33232.5,48639.9,32.26,47625.5,31.0009,,,,,
2322,01/04/19 05:05:26 PM,33232.5,48763.8,32.03,47948.2,31.2361,,,,,
2323,01/04/19 05:05:36 PM,33232.5,48993.2,32.04,48169.6,31.3976,,,,,
2324,01/04/19 05:05:46 PM,33232.5,49032.6,32.00,48246.8,31.4540,,,,,
2325,01/04/19 05:05:56 PM,33232.5,49059.0,32.00,48276.7,31.4758,,,,,
2326,01/04/19 05:06:06 PM,33232.5,49237.2,31.99,48465.0,31.6133,,,,,
2327,01/04/19 05:06:16 PM,33232.5,49310.1,32.08,48462.5,31.6114,,,,,
2328,01/04/19 05:06:26 PM,33232.5,49330.0,32.05,48512.0,31.6476,,,,,
2329,01/04/19 05:06:36 PM,33232.5,49543.0,31.89,48866.1,31.9065,,,,,
2330,01/04/19 05:06:46 PM,33232.5,49743.8,31.73,49210.2,32.1583,,,,,
2331,01/04/19 05:06:56 PM,33232.5,49296.8,31.52,48955.6,31.9720,,,,,
2332,01/04/19 05:07:06 PM,33232.5,48888.1,31.44,48622.7,31.7285,,,,,
2333,01/04/19 05:07:16 PM,33232.5,48219.4,31.42,47976.9,31.2570,,,,,
2334,01/04/19 05:07:26 PM,33232.5,48290.2,31.38,48086.1,31.3367,,,,,
2335,01/04/19 05:07:36 PM,33232.5,48251.6,31.53,47921.0,31.2163,,,,,
2336,01/04/19 05:07:46 PM,33232.5,48322.5,31.58,47952.0,31.2389,,,,,
2337,01/04/19 05:07:56 PM,33232.5,48367.6,31.61,47974.7,31.2554,,,,,
2338,01/04/19 05:08:06 PM,33232.5,48296.7,31.62,47899.2,31.2004,,,,,
2339,01/04/19 05:08:16 PM,33232.5,48348.3,31.60,47971.6,31.2532,,,,,
2340,01/04/19 05:08:26 PM,33232.5,48387.0,31.55,48057.3,31.3157,,,,,
2341,01/04/19 05:08:36 PM,33232.5,48225.8,31.51,47935.1,31.2266,,,,,
2342,01/04/19 05:08:46 PM,33232.5,48283.8,31.60,47918.6,31.2146,,,,,
2343,01/04/19 05:08:56 PM,33232.5,48316.0,31.61,47945.8,31.2344,,,,,
2344,01/04/19 05:09:06 PM,33232.5,48445.2,31.70,48000.1,31.2740,,,,,
2345,01/04/19 05:09:16 PM,33232.5,48387.0,31.63,48006.6,31.2787,,,,,
2346,01/04/19 05:09:26 PM,33232.5,48555.4,32.13,47746.4,31.0891,,,,,
2347,01/04/19 05:09:36 PM,33232.5,48561.9,32.08,47799.4,31.1277,,,,,
2348,01/04/19 05:09:46 PM,33232.5,48692.1,32.49,47581.3,30.9688,,,,,
2349,01/04/19 05:09:56 PM,33232.5,48750.8,32.45,47676.6,31.0382,,,,,
2350,01/04/19 05:10:06 PM,33232.5,48503.5,32.22,47633.2,31.0066,,,,,
2351,01/04/19 05:10:16 PM,33232.5,48425.8,32.10,47662.8,31.0281,,,,,
2352,01/04/19 05:10:26 PM,33232.5,48724.7,32.42,47687.6,31.0462,,,,,
2353,01/04/19 05:10:36 PM,33232.5,48711.6,32.59,47534.1,30.9344,,,,,
2354,01/04/19 05:10:46 PM,33232.5,48464.6,32.04,47763.7,31.1016,,,,,
2355,01/04/19 05:10:56 PM,33232.5,48438.8,31.89,47870.8,31.1797,,,,,
2356,01/04/19 05:11:06 PM,33232.5,48412.9,31.87,47866.0,31.1762,,,,,
2357,01/04/19 05:11:16 PM,33232.5,48354.7,31.80,47872.3,31.1808,,,,,
2358,01/04/19 05:11:26 PM,33232.5,48354.7,31.81,47867.5,31.1773,,,,,
2359,01/04/19 05:11:36 PM,33232.5,48380.6,31.91,47810.8,31.1360,,,,,
2360,01/04/19 05:11:46 PM,33232.5,48374.1,31.82,47885.6,31.1905,,,,,
2361,01/04/19 05:11:56 PM,33232.5,48264.4,31.72,47866.5,31.1766,,,,,
2362,01/04/19 05:12:06 PM,33232.5,48335.4,31.61,48036.2,31.3003,,,,,
2363,01/04/19 05:12:16 PM,33232.5,48219.4,31.47,48045.7,31.3072,,,,,
2364,01/04/19 05:12:26 PM,33232.5,48309.6,31.55,48070.0,31.3250,,,,,
2365,01/04/19 05:12:36 PM,33232.5,48193.7,31.37,48114.5,31.3574,,,,,
2366,01/04/19 05:12:46 PM,33232.5,48078.2,31.11,48229.7,31.4415,,,,,
2367,01/04/19 05:12:56 PM,33232.5,48078.2,31.17,48180.9,31.4058,,,,,
2368,01/04/19 05:13:06 PM,33232.5,48103.8,31.21,48175.3,31.4018,,,,,
2369,01/04/19 05:13:16 PM,33232.5,48258.0,31.51,48071.9,31.3264,,,,,
2370,01/04/19 05:13:26 PM,33232.5,48219.4,31.60,47959.1,31.2440,,,,,
2371,01/04/19 05:13:36 PM,33232.5,48290.2,31.62,48016.1,31.2856,,,,,
2372,01/04/19 05:13:46 PM,33232.5,48348.3,31.53,48156.0,31.3877,,,,,
2373,01/04/19 05:13:56 PM,33232.5,48322.5,31.50,48160.1,31.3907,,,,,
2374,01/04/19 05:14:06 PM,33232.5,48238.7,31.51,48071.4,31.3260,,,,,
2375,01/04/19 05:14:16 PM,33232.5,48020.6,31.20,48126.7,31.3663,,,,,
2376,01/04/19 05:14:26 PM,33232.5,48161.6,31.23,48245.9,31.4533,,,,,
2377,01/04/19 05:14:36 PM,33232.5,48161.6,31.35,48144.8,31.3795,,,,,
2378,01/04/19 05:14:46 PM,33232.5,48148.7,31.38,48109.4,31.3537,,,,,
2379,01/04/19 05:14:56 PM,33232.5,48219.4,31.34,48218.9,31.4336,,,,,
2380,01/04/19 05:15:06 PM,33232.5,48341.8,31.50,48205.6,31.4239,,,,,
2381,01/04/19 05:15:16 PM,33232.5,48258.0,31.59,48047.3,31.3084,,,,,
2382,01/04/19 05:15:26 PM,33232.5,48225.8,31.42,48166.8,31.3956,,,,,
2383,01/04/19 05:15:36 PM,33232.5,48206.5,31.44,48133.7,31.3715,,,,,
2384,01/04/19 05:15:46 PM,33232.5,48174.4,31.37,48166.4,31.3953,,,,,
2385,01/04/19 05:15:56 PM,33232.5,48103.8,31.24,48212.8,31.4292,,,,,
2386,01/04/19 05:16:06 PM,33232.5,48129.5,31.19,48286.2,31.4827,,,,,
2387,01/04/19 05:16:16 PM,33232.5,48142.3,31.15,48337.9,31.5205,,,,,
2388,01/04/19 05:16:26 PM,33232.5,48142.3,31.17,48324.1,31.5104,,,,,
2389,01/04/19 05:16:36 PM,33232.5,48052.6,31.25,48167.6,31.3962,,,,,
2390,01/04/19 05:16:46 PM,33232.5,48168.0,31.32,48226.1,31.4388,,,,,
2391,01/04/19 05:16:56 PM,33232.5,48001.4,31.09,48263.7,31.4663,,,,,
2392,01/04/19 05:17:06 PM,33232.5,48014.2,31.06,48306.7,31.4977,,,,,
2393,01/04/19 05:17:16 PM,33232.5,47892.9,30.94,48293.5,31.4880,,,,,
2394,01/04/19 05:17:26 PM,33232.5,47943.9,30.90,48384.0,31.5542,,,,,
2395,01/04/19 05:17:36 PM,33232.5,48001.4,30.90,48446.0,31.5994,,,,,
2396,01/04/19 05:17:46 PM,33232.5,48091.0,30.92,48522.7,31.6555,,,,,
2397,01/04/19 05:17:56 PM,33232.5,47995.0,30.94,48411.7,31.5744,,,,,
2398,01/04/19 05:18:06 PM,33232.5,47995.0,30.93,48424.3,31.5836,,,,,
2399,01/04/19 05:18:16 PM,33232.5,47963.1,30.80,48510.7,31.6467,,,,,
2400,01/04/19 05:18:26 PM,33232.5,48046.2,30.81,48589.9,31.7045,,,,,
2401,01/04/19 05:18:36 PM,33232.5,47982.2,30.71,48617.4,31.7247,,,,,
2402,01/04/19 05:18:46 PM,33232.5,47924.8,30.66,48607.3,31.7173,,,,,
2403,01/04/19 05:18:56 PM,33232.5,47943.9,30.68,48612.7,31.7212,,,,,
2404,01/04/19 05:19:06 PM,33232.5,47969.5,30.75,48580.3,31.6976,,,,,
2405,01/04/19 05:19:16 PM,33232.5,47937.6,30.75,48551.7,31.6766,,,,,
2406,01/04/19 05:19:26 PM,33232.5,47931.2,30.71,48584.5,31.7006,,,,,
2407,01/04/19 05:19:36 PM,33232.5,47931.2,30.69,48606.0,31.7163,,,,,
2408,01/04/19 05:19:46 PM,33232.5,47963.1,30.72,48615.6,31.7233,,,,,
2409,01/04/19 05:19:56 PM,33232.5,47924.8,30.62,48669.3,31.7626,,,,,
2410,01/04/19 05:20:06 PM,33232.5,47943.9,30.66,48656.9,31.7535,,,,,
2411,01/04/19 05:20:16 PM,33232.5,47995.0,30.80,48588.3,31.7033,,,,,
2412,01/04/19 05:20:26 PM,33232.5,48014.2,30.77,48638.2,31.7398,,,,,
2413,01/04/19 05:20:36 PM,33232.5,47975.9,30.67,48691.9,31.7791,,,,,
2414,01/04/19 05:20:46 PM,33232.5,47943.9,30.63,48698.8,31.7841,,,,,
2415,01/04/19 05:20:56 PM,33232.5,47937.6,30.62,48705.0,31.7887,,,,,
2416,01/04/19 05:21:06 PM,33232.5,47912.0,30.62,48682.7,31.7724,,,,,
2417,01/04/19 05:21:16 PM,33232.5,47886.6,30.58,48696.3,31.7823,,,,,
2418,01/04/19 05:21:26 PM,33232.5,47816.6,30.56,48646.5,31.7459,,,,,
2419,01/04/19 05:21:36 PM,33232.5,47854.7,30.59,48662.4,31.7575,,,,,
2420,01/04/19 05:21:46 PM,33232.5,47988.6,30.60,48793.7,31.8535,,,,,
2421,01/04/19 05:21:56 PM,33232.5,47886.6,30.54,48747.1,31.8194,,,,,
2422,01/04/19 05:22:06 PM,33232.5,47810.2,30.51,48699.6,31.7847,,,,,
2423,01/04/19 05:22:16 PM,33232.5,47937.6,30.48,48860.4,31.9023,,,,,
2424,01/04/19 05:22:26 PM,33232.5,47880.2,30.43,48850.3,31.8949,,,,,
2425,01/04/19 05:22:36 PM,33232.5,47816.6,30.43,48789.0,31.8501,,,,,
2426,01/04/19 05:22:46 PM,33232.5,47784.8,30.46,48733.4,31.8095,,,,,
2427,01/04/19 05:22:56 PM,33232.5,47842.0,30.46,48795.7,31.8550,,,,,
2428,01/04/19 05:23:06 PM,33232.5,47740.4,30.40,48749.2,31.8210,,,,,
2429,01/04/19 05:23:16 PM,33232.5,47880.2,30.42,48878.2,31.9153,,,,,
2430,01/04/19 05:23:26 PM,33232.5,47829.3,30.39,48856.8,31.8996,,,,,
2431,01/04/19 05:23:36 PM,33232.5,47829.3,30.40,48851.6,31.8958,,,,,
2432,01/04/19 05:23:46 PM,33232.5,47848.4,30.42,48857.0,31.8998,,,,,
2433,01/04/19 05:23:56 PM,33232.5,47759.4,30.39,48796.5,31.8556,,,,,
2434,01/04/19 05:24:06 PM,33232.5,47816.6,30.36,48885.8,31.9209,,,,,
2435,01/04/19 05:24:16 PM,33232.5,47759.4,30.39,48804.1,31.8611,,,,,
2436,01/04/19 05:24:26 PM,33232.5,47854.7,30.39,48905.5,31.9353,,,,,
2437,01/04/19 05:24:36 PM,33232.5,47753.0,30.38,48814.0,31.8684,,,,,
2438,01/04/19 05:24:46 PM,33232.5,47854.7,30.39,48913.1,31.9408,,,,,
2439,01/04/19 05:24:56 PM,33232.5,47816.6,30.40,48868.8,31.9085,,,,,
2440,01/04/19 05:25:06 PM,33232.5,47861.1,30.42,48900.3,31.9315,,,,,
2441,01/04/19 05:25:16 PM,33232.5,47886.6,30.43,48921.2,31.9468,,,,,
2442,01/04/19 05:25:26 PM,33232.5,47784.8,30.38,48865.5,31.9061,,,,,
2443,01/04/19 05:25:36 PM,33232.5,47791.1,30.34,48911.7,31.9398,,,,,
2444,01/04/19 05:25:46 PM,33232.5,47797.5,30.32,48940.0,31.9605,,,,,
2445,01/04/19 05:25:56 PM,33232.5,47772.1,30.31,48926.7,31.9508,,,,,
2446,01/04/19 05:26:06 PM,33232.5,47791.1,30.32,48941.0,31.9613,,,,,
2447,01/04/19 05:26:16 PM,33232.5,47759.4,30.34,48894.3,31.9271,,,,,
2448,01/04/19 05:26:26 PM,33232.5,47727.7,30.34,48865.5,31.9061,,,,,
2449,01/04/19 05:26:36 PM,33232.5,47829.3,30.33,48982.6,31.9917,,,,,
2450,01/04/19 05:26:46 PM,33232.5,47765.7,30.31,48939.1,31.9599,,,,,
2451,01/04/19 05:26:56 PM,33232.5,47772.1,30.36,48904.5,31.9346,,,,,
2452,01/04/19 05:27:06 PM,33232.5,47740.4,30.36,48875.7,31.9135,,,,,
2453,01/04/19 05:27:16 PM,33232.5,47829.3,30.36,48970.8,31.9830,,,,,
2454,01/04/19 05:27:26 PM,33232.5,47797.5,30.38,48923.9,31.9488,,,,,
2455,01/04/19 05:27:36 PM,33232.5,47797.5,30.37,48936.7,31.9581,,,,,
2456,01/04/19 05:27:46 PM,33232.5,47791.1,30.34,48960.9,31.9758,,,,,
2457,01/04/19 05:27:56 PM,33232.5,47886.6,30.38,49026.7,32.0240,,,,,
2458,01/04/19 05:28:06 PM,33232.5,47683.3,30.32,48875.7,31.9135,,,,,
2459,01/04/19 05:28:16 PM,33232.5,47759.4,30.32,48957.7,31.9735,,,,,
2460,01/04/19 05:28:26 PM,33232.5,47702.3,30.30,48920.8,31.9464,,,,,
2461,01/04/19 05:28:36 PM,33232.5,47829.3,30.37,48992.1,31.9986,,,,,
2462,01/04/19 05:28:46 PM,33232.5,47816.6,30.37,48982.8,31.9919,,,,,
2463,01/04/19 05:28:56 PM,33232.5,47880.2,30.38,49042.9,32.0358,,,,,
2464,01/04/19 05:29:06 PM,33232.5,47854.7,30.39,49011.5,32.0129,,,,,
2465,01/04/19 05:29:16 PM,33232.5,47822.9,30.37,49000.6,32.0049,,,,,
2466,01/04/19 05:29:26 PM,33232.5,47727.7,30.36,48915.6,31.9427,,,,,
2467,01/04/19 05:29:36 PM,33232.5,47791.1,30.36,48984.5,31.9931,,,,,
2468,01/04/19 05:29:46 PM,33232.5,47829.3,30.33,49054.6,32.0444,,,,,
2469,01/04/19 05:29:56 PM,33232.5,47873.8,30.38,49059.1,32.0477,,,,,
2470,01/04/19 05:30:06 PM,33232.5,47753.0,30.38,48938.8,31.9596,,,,,
2471,01/04/19 05:30:16 PM,33232.5,47740.4,30.36,48947.6,31.9661,,,,,
2472,01/04/19 05:30:26 PM,33232.5,47822.9,30.37,49027.1,32.0243,,,,,
2473,01/04/19 05:30:36 PM,33232.5,47765.7,30.36,48981.1,31.9906,,,,,
2474,01/04/19 05:30:46 PM,33232.5,47772.1,30.34,49009.5,32.0114,,,,,
2475,01/04/19 05:30:56 PM,33232.5,47765.7,30.40,48952.7,31.9699,,,,,
2476,01/04/19 05:31:06 PM,33232.5,47753.0,30.39,48952.5,31.9696,,,,,
2477,01/04/19 05:31:16 PM,33232.5,47734.0,30.39,48936.7,31.9581,,,,,
2478,01/04/19 05:31:26 PM,33232.5,47816.6,30.40,49016.4,32.0164,,,,,
2479,01/04/19 05:31:36 PM,33232.5,47842.0,30.40,49046.3,32.0383,,,,,
2480,01/04/19 05:31:46 PM,33232.5,47854.7,30.42,49045.1,32.0374,,,,,
2481,01/04/19 05:31:56 PM,33232.5,47822.9,30.40,49034.2,32.0295,,,,,
2482,01/04/19 05:32:06 PM,33232.5,47918.4,30.40,49136.1,32.1041,,,,,
2483,01/04/19 05:32:16 PM,33232.5,47797.5,30.41,49006.7,32.0093,,,,,
2484,01/04/19 05:32:26 PM,33232.5,47892.9,30.42,49099.5,32.0773,,,,,
2485,01/04/19 05:32:36 PM,33232.5,47842.0,30.42,49051.0,32.0417,,,,,
2486,01/04/19 05:32:46 PM,33232.5,47912.0,30.43,49117.7,32.0906,,,,,
2487,01/04/19 05:32:56 PM,33232.5,47892.9,30.46,49074.8,32.0592,,,,,
2488,01/04/19 05:33:06 PM,33232.5,47797.5,30.45,48989.6,31.9968,,,,,
2489,01/04/19 05:33:16 PM,33232.5,47822.9,30.45,49019.5,32.0187,,,,,
2490,01/04/19 05:33:26 PM,33232.5,47880.2,30.46,49073.1,32.0580,,,,,
2491,01/04/19 05:33:36 PM,33232.5,47829.3,30.47,49015.6,32.0159,,,,,
2492,01/04/19 05:33:46 PM,33232.5,47873.8,30.48,49056.1,32.0455,,,,,
2493,01/04/19 05:33:56 PM,33232.5,47912.0,30.50,49081.2,32.0638,,,,,
2494,01/04/19 05:34:06 PM,33232.5,47791.1,30.46,48996.7,32.0020,,,,,
2495,01/04/19 05:34:16 PM,33232.5,47912.0,30.54,49052.8,32.0431,,,,,
2496,01/04/19 05:34:26 PM,33232.5,47854.7,30.56,48979.8,31.9897,,,,,
2497,01/04/19 05:34:36 PM,33232.5,47880.2,30.55,49018.7,32.0181,,,,,
2498,01/04/19 05:34:46 PM,33232.5,47995.0,30.58,49113.3,32.0874,,,,,
2499,01/04/19 05:34:56 PM,33232.5,48020.6,30.59,49134.4,32.1028,,,,,
2500,01/04/19 05:35:06 PM,33232.5,47950.3,30.62,49039.1,32.0331,,,,,
2501,01/04/19 05:35:16 PM,33232.5,47886.6,30.62,48977.6,31.9880,,,,,
2502,01/04/19 05:35:26 PM,33232.5,48020.6,30.64,49100.8,32.0782,,,,,
2503,01/04/19 05:35:36 PM,33232.5,48052.6,30.75,49038.7,32.0328,,,,,
2504,01/04/19 05:35:46 PM,33232.5,48052.6,30.86,48944.1,31.9635,,,,,
2505,01/04/19 05:35:56 PM,33232.5,48052.6,30.86,48947.9,31.9663,,,,,
2506,01/04/19 05:36:06 PM,33232.5,48020.6,30.97,48821.0,31.8735,,,,,
2507,01/04/19 05:36:16 PM,33232.5,48110.2,31.20,48711.9,31.7937,,,,,
2508,01/04/19 05:36:26 PM,33232.5,48135.9,31.11,48821.5,31.8739,,,,,
2509,01/04/19 05:36:36 PM,33232.5,48264.4,31.42,48681.5,31.7714,,,,,
2510,01/04/19 05:36:46 PM,33232.5,48303.1,31.51,48645.1,31.7449,,,,,
2511,01/04/19 05:36:56 PM,33232.5,48264.4,31.41,48697.8,31.7834,,,,,
2512,01/04/19 05:37:06 PM,33232.5,48497.0,31.64,48733.8,31.8097,,,,,
2513,01/04/19 05:37:16 PM,33232.5,48225.8,31.36,48710.3,31.7925,,,,,
2514,01/04/19 05:37:26 PM,33232.5,48213.0,31.37,48692.3,31.7793,,,,,
2515,01/04/19 05:37:36 PM,33232.5,48174.4,31.24,48771.7,31.8375,,,,,
2516,01/04/19 05:37:46 PM,33232.5,48103.8,31.12,48810.1,31.8655,,,,,
2517,01/04/19 05:37:56 PM,33232.5,48103.8,31.20,48742.9,31.8164,,,,,
2518,01/04/19 05:38:06 PM,33232.5,48232.3,31.19,48886.1,31.9211,,,,,
2519,01/04/19 05:38:16 PM,33232.5,48142.3,31.16,48825.0,31.8764,,,,,
2520,01/04/19 05:38:26 PM,33232.5,48142.3,31.19,48802.2,31.8597,,,,,
2521,01/04/19 05:38:36 PM,33232.5,48110.2,31.06,48888.7,31.9230,,,,,
2522,01/04/19 05:38:46 PM,33232.5,48322.5,31.34,48859.8,31.9018,,,,,
2523,01/04/19 05:38:56 PM,33232.5,48477.6,31.86,48562.6,31.6846,,,,,
2524,01/04/19 05:39:06 PM,33232.5,48341.8,31.71,48560.9,31.6834,,,,,
2525,01/04/19 05:39:16 PM,33232.5,48419.3,31.75,48607.7,31.7175,,,,,
2526,01/04/19 05:39:26 PM,33232.5,48328.9,31.55,48695.9,31.7820,,,,,
2527,01/04/19 05:39:36 PM,33232.5,48328.9,31.49,48752.5,31.8234,,,,,
2528,01/04/19 05:39:46 PM,33232.5,48251.6,31.46,48704.4,31.7882,,,,,
2529,01/04/19 05:39:56 PM,33232.5,48322.5,31.49,48753.5,31.8241,,,,,
2530,01/04/19 05:40:06 PM,33232.5,48322.5,31.52,48730.8,31.8075,,,,,
2531,01/04/19 05:40:16 PM,33232.5,48219.4,31.51,48639.0,31.7405,,,,,
2532,01/04/19 05:40:26 PM,33232.5,48367.6,31.51,48792.7,31.8528,,,,,
2533,01/04/19 05:40:36 PM,33232.5,48290.2,31.50,48727.0,31.8047,,,,,
2534,01/04/19 05:40:46 PM,33232.5,48341.8,31.52,48765.3,31.8327,,,,,
2535,01/04/19 05:40:56 PM,33232.5,48348.3,31.51,48784.4,31.8467,,,,,
2536,01/04/19 05:41:06 PM,33232.5,48348.3,31.46,48832.3,31.8818,,,,,
2537,01/04/19 05:41:16 PM,33232.5,47506.5,31.47,47974.7,31.2555,,,,,
2538,01/04/19 05:41:26 PM,33232.5,47512.8,31.58,47889.4,31.1933,,,,,
2539,01/04/19 05:41:36 PM,33232.5,48238.7,31.56,48644.5,31.7444,,,,,
2540,01/04/19 05:41:46 PM,33232.5,48225.8,31.42,48758.5,31.8278,,,,,
2541,01/04/19 05:41:56 PM,33232.5,48264.4,31.44,48783.7,31.8462,,,,,
2542,01/04/19 05:42:06 PM,33232.5,46832.8,31.43,47344.9,30.7968,,,,,
2543,01/04/19 05:42:16 PM,33232.5,46869.9,31.43,47386.2,30.8268,,,,,
2544,01/04/19 05:42:26 PM,33232.5,46808.1,31.37,47378.7,30.8213,,,,,
2545,01/04/19 05:42:36 PM,33232.5,48245.1,31.39,48823.3,31.8752,,,,,
2546,01/04/19 05:42:46 PM,33232.5,48232.3,31.36,48840.6,31.8878,,,,,
2547,01/04/19 05:42:56 PM,33232.5,48187.3,31.30,48851.8,31.8960,,,,,
2548,01/04/19 05:43:06 PM,33232.5,48135.9,31.34,48767.9,31.8346,,,,,
2549,01/04/19 05:43:16 PM,33232.5,48193.7,31.33,48839.2,31.8868,,,,,
2550,01/04/19 05:43:26 PM,33232.5,48200.1,31.35,48831.8,31.8814,,,,,
2551,01/04/19 05:43:36 PM,33232.5,48328.9,31.33,48984.1,31.9928,,,,,
2552,01/04/19 05:43:46 PM,33232.5,48238.7,31.35,48878.5,31.9155,,,,,
2553,01/04/19 05:43:56 PM,33232.5,48206.5,31.35,48849.5,31.8943,,,,,
2554,01/04/19 05:44:06 PM,33232.5,48245.1,31.34,48901.3,31.9323,,,,,
2555,01/04/19 05:44:16 PM,33232.5,48277.3,31.33,48946.7,31.9654,,,,,
2556,01/04/19 05:44:26 PM,33232.5,48316.0,31.34,48980.9,31.9905,,,,,
2557,01/04/19 05:44:36 PM,33232.5,48412.9,31.34,49083.2,32.0653,,,,,
2558,01/04/19 05:44:46 PM,33232.5,48380.6,31.34,49054.1,32.0440,,,,,
2559,01/04/19 05:44:56 PM,33232.5,48290.2,31.35,48957.1,31.9730,,,,,
2560,01/04/19 05:45:06 PM,327.0,425.1,31.32,429.9,0.2075,,,,,
2561,01/04/19 05:45:16 PM,33232.5,54331.1,31.35,55108.5,36.5219,,,,,
2562,01/04/19 05:45:26 PM,33232.5,54331.1,31.34,55122.7,36.5325,,,,,
2563,01/04/19 05:45:36 PM,33232.5,54331.1,31.34,55126.9,36.5357,,,,,
2564,01/04/19 05:45:46 PM,33232.5,54331.1,31.33,55141.1,36.5463,,,,,
2565,01/04/19 05:45:56 PM,33232.5,54331.1,31.32,55155.3,36.5569,,,,,
2566,01/04/19 05:46:06 PM,33232.5,54331.1,31.32,55159.5,36.5601,,,,,
2567,01/04/19 05:46:16 PM,33232.5,54331.1,31.28,55203.7,36.5931,,,,,
2568,01/04/19 05:46:26 PM,33232.5,53471.9,31.30,54312.7,35.9280,,,,,
2569,01/04/19 05:46:36 PM,33232.5,52155.5,31.33,52947.1,34.9127,,,,,
2570,01/04/19 05:46:46 PM,33232.5,48168.0,31.28,48936.1,31.9577,,,,,
2571,01/04/19 05:46:56 PM,33232.5,48187.3,31.33,48915.2,31.9424,,,,,
2572,01/04/19 05:47:06 PM,33232.5,48270.9,31.30,49030.7,32.0269,,,,,
2573,01/04/19 05:47:16 PM,33232.5,48155.1,31.27,48943.1,31.9628,,,,,
2574,01/04/19 05:47:26 PM,33232.5,48270.9,31.21,49118.3,32.0911,,,,,
2575,01/04/19 05:47:36 PM,33232.5,48283.8,31.29,49064.0,32.0513,,,,,
2576,01/04/19 05:47:46 PM,33232.5,48335.4,31.34,49075.8,32.0599,,,,,
2577,01/04/19 05:47:56 PM,33232.5,48290.2,31.30,49069.1,32.0550,,,,,
2578,01/04/19 05:48:06 PM,33232.5,48335.4,31.28,49136.8,32.1045,,,,,
2579,01/04/19 05:48:16 PM,33232.5,48335.4,31.34,49087.1,32.0682,,,,,
2580,01/04/19 05:48:26 PM,33232.5,48361.2,31.35,49108.2,32.0837,,,,,
2581,01/04/19 05:48:36 PM,33232.5,48399.9,31.49,49027.0,32.0242,,,,,
2582,01/04/19 05:48:46 PM,33232.5,48471.1,31.62,48987.9,31.9956,,,,,
2583,01/04/19 05:48:56 PM,33232.5,48303.1,31.12,49265.6,32.1989,,,,,
2584,01/04/19 05:49:06 PM,33232.5,47995.0,30.65,49375.5,32.2794,,,,,
2585,01/04/19 05:49:16 PM,33232.5,47969.5,30.67,49335.0,32.2497,,,,,
2586,01/04/19 05:49:26 PM,33232.5,47969.5,30.68,49329.7,32.2459,,,,,
2587,01/04/19 05:49:36 PM,33232.5,48007.8,30.60,49445.3,32.3306,,,,,
2588,01/04/19 05:49:46 PM,33232.5,47995.0,30.64,49399.7,32.2971,,,,,
2589,01/04/19 05:49:56 PM,33232.5,47937.6,30.56,49416.5,32.3095,,,,,
2590,01/04/19 05:50:06 PM,33232.5,47905.7,30.56,49387.4,32.2881,,,,,
