	"Date Time, GMT-10:00"	"Low Range, ?S/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>100)"	"High Range, ?S/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)"	"Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"	"Specific Conductance, ?S/cm (LGR S/N: 20494739)"	"Salinity, ppt (LGR S/N: 20494739)"
1288	1/6/2019 13:15	33183.7	45946.9	31.61	51805.6	34.0675
1289	1/6/2019 13:16	33183.7	45896.5	31.58	51776.7	34.0462
1290	1/6/2019 13:16	33183.7	46036.9	31.55	51963.7	34.1844
1291	1/6/2019 13:16	33183.7	45907.7	31.55	51817.4	34.0763
1292	1/6/2019 13:16	33183.7	45986.2	31.7	51765.8	34.0381
1293	1/6/2019 13:17	33183.7	45801.4	31.45	51790.8	34.0566
1294	1/6/2019 13:17	33183.7	45851.7	31.39	51904.2	34.1405
1295	1/6/2019 13:17	33183.7	45902.1	31.4	51952	34.1758
1296	1/6/2019 13:17	33183.7	45851.7	31.34	51951.3	34.1753
1297	1/6/2019 13:18	33183.7	45812.6	31.36	51888.1	34.1285
1298	1/6/2019 13:18	33183.7	45907.7	31.46	51901.9	34.1388
1299	1/6/2019 13:18	33183.7	45829.3	31.41	51860	34.1078
1300	1/6/2019 13:18	33183.7	45874.1	31.4	51920.3	34.1523
1301	1/6/2019 13:19	33183.7	45918.9	31.55	51830.1	34.0857
1302	1/6/2019 13:19	33183.7	45935.7	31.63	51774.2	34.0444
1303	1/6/2019 13:19	33183.7	45846.1	31.56	51738.3	34.0179
1304	1/6/2019 13:19	33183.7	45846.1	31.5	51794.6	34.0594
1305	1/6/2019 13:20	33183.7	45868.5	31.55	51773.1	34.0435
1306	1/6/2019 13:20	33183.7	45896.5	31.61	51748.6	34.0254
1307	1/6/2019 13:20	33183.7	45662.1	31.28	51792.3	34.0577
1308	1/6/2019 13:20	33183.7	45728.9	31.07	52066.7	34.2606
1309	1/6/2019 13:21	33183.7	45589.9	31	51974.3	34.1922
1310	1/6/2019 13:21	33183.7	45462.7	30.82	51999.4	34.2108
1311	1/6/2019 13:21	33183.7	45424.1	30.81	51964.6	34.1851
1312	1/6/2019 13:21	33183.7	45462.7	30.7	52113.6	34.2953
1313	1/6/2019 13:22	33183.7	45435.1	30.74	52043.8	34.2437
1314	1/6/2019 13:22	33183.7	45484.8	30.64	52196.3	34.3565
1315	1/6/2019 13:22	33183.7	45435.1	30.58	52196.5	34.3566
1316	1/6/2019 13:22	33183.7	45407.6	30.54	52203.1	34.3615
1317	1/6/2019 13:23	33183.7	45512.4	30.8	52075.4	34.267
1318	1/6/2019 13:23	33183.7	45435.1	30.79	51996.3	34.2085
1319	1/6/2019 13:23	33183.7	45484.8	30.67	52167.7	34.3353
1320	1/6/2019 13:23	33183.7	45369	30.6	52101.3	34.2862
1321	1/6/2019 13:24	33183.7	45330.5	30.58	52076	34.2675
1322	1/6/2019 13:24	33183.7	45545.6	30.91	52008.9	34.2179
1323	1/6/2019 13:24	33183.7	45523.5	31.01	51888.9	34.1291
1324	1/6/2019 13:24	33183.7	45501.4	31.21	51675.2	33.9713
1325	1/6/2019 13:25	33183.7	45529	31.3	51622.2	33.9321
1326	1/6/2019 13:25	33183.7	45484.8	31.21	51656.3	33.9573
1327	1/6/2019 13:25	33183.7	45352.5	30.73	51958.5	34.1806
1328	1/6/2019 13:25	33183.7	45330.5	30.79	51876.3	34.1198
1329	1/6/2019 13:26	33183.7	45418.6	30.84	51929.9	34.1594
1330	1/6/2019 13:26	33183.7	45369	30.76	51948.9	34.1735
1331	1/6/2019 13:26	33183.7	45457.2	30.73	52078.7	34.2695
1332	1/6/2019 13:26	33183.7	45358	30.75	51945.8	34.1712
1333	1/6/2019 13:27	33183.7	45264.7	30.74	51848.1	34.099
1334	1/6/2019 13:27	33183.7	45303.1	30.76	51873.3	34.1176
1335	1/6/2019 13:27	33183.7	45319.5	30.71	51939.6	34.1666
1336	1/6/2019 13:27	33183.7	45177.1	30.57	51908.9	34.1439
1337	1/6/2019 13:28	33183.7	45264.7	30.64	51943.1	34.1692
1338	1/6/2019 13:28	33183.7	45149.7	30.46	51982.1	34.1981
1339	1/6/2019 13:28	33183.7	45160.7	30.39	52061.7	34.2569
1340	1/6/2019 13:28	33183.7	45122.5	30.29	52113.3	34.2951
1341	1/6/2019 13:29	33183.7	45111.5	30.3	52091	34.2786
1342	1/6/2019 13:29	33183.7	45019	30.26	52022.2	34.2277
1343	1/6/2019 13:29	33183.7	45019	30.26	52022.2	34.2277
1344	1/6/2019 13:29	33183.7	45106.1	30.31	52075.2	34.2669
1345	1/6/2019 13:30	33183.7	45013.5	30.25	52025.5	34.2301
1346	1/6/2019 13:30	33183.7	45013.5	30.29	51987.2	34.2018
1347	1/6/2019 13:30	33183.7	45019	30.27	52012.7	34.2206
1348	1/6/2019 13:30	33183.7	45046.2	30.29	52025	34.2298
1349	1/6/2019 13:31	33183.7	45078.8	30.26	52091.5	34.2789
1350	1/6/2019 13:31	33183.7	45008.1	30.25	52019.2	34.2255
1351	1/6/2019 13:31	33183.7	44981	30.29	51949.5	34.174
1352	1/6/2019 13:31	33183.7	44943	30.25	51943.8	34.1697
1353	1/6/2019 13:32	33183.7	44991.8	30.29	51962	34.1832
1354	1/6/2019 13:32	33183.7	44981	30.27	51968.7	34.1881
1355	1/6/2019 13:32	33183.7	44981	30.26	51978.2	34.1952
1356	1/6/2019 13:32	33183.7	44921.3	30.25	51918.7	34.1511
1357	1/6/2019 13:33	33183.7	44953.8	30.29	51918.1	34.1507
1358	1/6/2019 13:33	33183.7	45019	30.27	52012.7	34.2206
1359	1/6/2019 13:33	33183.7	44981	30.26	51978.2	34.1952
1360	1/6/2019 13:33	33183.7	44991.8	30.25	52000.3	34.2115
1361	1/6/2019 13:34	33183.7	44943	30.23	51962.9	34.1839
1362	1/6/2019 13:34	33183.7	44894.2	30.24	51896.8	34.135
1363	1/6/2019 13:34	33183.7	44905	30.25	51899.8	34.1372
1364	1/6/2019 13:34	33183.7	44856.4	30.26	51833.9	34.0885
1365	1/6/2019 13:35	33183.7	44905	30.26	51890.2	34.1301
1366	1/6/2019 13:35	33183.7	44905	30.27	51880.7	34.123
1367	1/6/2019 13:35	33183.7	44921.3	30.26	51909.1	34.1441
1368	1/6/2019 13:35	33183.7	44905	30.23	51918.9	34.1513
1369	1/6/2019 13:36	33183.7	44932.1	30.23	51950.3	34.1745
1370	1/6/2019 13:36	33183.7	44981	30.24	51997.4	34.2093
1371	1/6/2019 13:36	33183.7	44932.1	30.24	51940.7	34.1674
1372	1/6/2019 13:36	33183.7	44953.8	30.25	51956.3	34.179
1373	1/6/2019 13:37	33183.7	44943	30.27	51924.7	34.1556
1374	1/6/2019 13:37	33183.7	44981	30.31	51930.4	34.1598
1375	1/6/2019 13:37	33183.7	44943	30.33	51867.4	34.1132
1376	1/6/2019 13:37	33183.7	44894.2	30.32	51820.5	34.0785
1377	1/6/2019 13:38	33183.7	44953.8	30.25	51956.3	34.179
1378	1/6/2019 13:38	33183.7	44943	30.25	51943.8	34.1697
1379	1/6/2019 13:38	33183.7	44926.7	30.25	51924.9	34.1557
1380	1/6/2019 13:38	33183.7	44802.3	30.24	51790.3	34.0563
1381	1/6/2019 13:39	33183.7	44878	30.25	51868.5	34.114
1382	1/6/2019 13:39	33183.7	44818.5	30.25	51799.6	34.0631
1383	1/6/2019 13:39	33183.7	44899.6	30.27	51874.4	34.1184
1384	1/6/2019 13:39	33183.7	44867.2	30.26	51846.4	34.0977
1385	1/6/2019 13:40	33183.7	44797	30.3	51727	34.0095
1386	1/6/2019 13:40	33183.7	44872.6	30.31	51805	34.0671
1387	1/6/2019 13:40	33183.7	44856.4	30.26	51833.9	34.0885
1388	1/6/2019 13:40	33183.7	44845.5	30.25	51830.8	34.0862
1389	1/6/2019 13:41	33183.7	44845.5	30.18	51897.7	34.1357
1390	1/6/2019 13:41	33183.7	44807.7	30.19	51844.3	34.0962
1391	1/6/2019 13:41	33183.7	44770	30.19	51800.6	34.0639
1392	1/6/2019 13:41	33183.7	44748.4	30.21	51756.5	34.0313
1393	1/6/2019 13:42	33183.7	44797	30.21	51812.8	34.0729
1394	1/6/2019 13:42	33183.7	44753.8	30.21	51762.7	34.0359
1395	1/6/2019 13:42	33183.7	44732.3	30.18	51766.4	34.0386
1396	1/6/2019 13:42	33183.7	44807.7	30.17	51863.4	34.1103
1397	1/6/2019 13:43	33183.7	44748.4	30.17	51794.7	34.0595
1398	1/6/2019 13:43	33183.7	44748.4	30.17	51794.7	34.0595
1399	1/6/2019 13:43	33183.7	44710.8	30.16	51760.6	34.0343
1400	1/6/2019 13:43	33183.7	44775.4	30.16	51835.5	34.0897
1401	1/6/2019 13:44	33183.7	44700	30.17	51738.5	34.018
1402	1/6/2019 13:44	33183.7	44700	30.17	51738.5	34.018
1403	1/6/2019 13:44	33183.7	44700	30.16	51748	34.025
1404	1/6/2019 13:44	33183.7	44759.2	30.18	51797.6	34.0617
1405	1/6/2019 13:45	33183.7	44732.3	30.18	51766.4	34.0386
1406	1/6/2019 13:45	33183.7	44673.2	30.17	51707.4	33.995
1407	1/6/2019 13:45	33183.7	44700	30.17	51738.5	34.018
1408	1/6/2019 13:45	33183.7	44748.4	30.15	51813.8	34.0736
1409	1/6/2019 13:46	33183.7	44721.5	30.15	51782.5	34.0505
1410	1/6/2019 13:46	33183.7	44651.7	30.16	51692	33.9836
1411	1/6/2019 13:46	33183.7	44959.2	30.14	52068	34.2615
1412	1/6/2019 13:46	33183.7	45862.9	30.14	53116.9	35.0387
1413	1/6/2019 13:47	33183.7	45918.9	30.14	53181.9	35.087
1414	1/6/2019 13:47	33183.7	45885.3	30.13	53152.7	35.0653
1415	1/6/2019 13:47	33183.7	45885.3	30.14	53142.9	35.058
1416	1/6/2019 13:47	33183.7	45874.1	30.16	53110.4	35.0338
1417	1/6/2019 13:48	33183.7	45952.5	30.16	53201.3	35.1014
1418	1/6/2019 13:48	33183.7	45918.9	30.22	53103.6	35.0288
1419	1/6/2019 13:48	33183.7	45997.5	30.43	52989.7	34.9443
1420	1/6/2019 13:48	33183.7	46020	30.49	52957.4	34.9203
1421	1/6/2019 13:49	33183.7	45997.5	30.48	52941.1	34.9083
1422	1/6/2019 13:49	33183.7	45986.2	30.46	52947.5	34.913
1423	1/6/2019 13:49	33183.7	46014.3	30.5	52941.1	34.9082
1424	1/6/2019 13:49	33183.7	46065	30.5	52999.6	34.9516
1425	1/6/2019 13:50	33183.7	46014.3	30.52	52921.7	34.8938
1426	1/6/2019 13:50	33183.7	46104.5	30.58	52967.4	34.9277
1427	1/6/2019 13:50	33183.7	46036.9	30.65	52821.8	34.8197
1428	1/6/2019 13:50	33183.7	46053.7	30.63	52860.4	34.8484
1429	1/6/2019 13:51	33183.7	46138.3	30.68	52909.3	34.8847
1430	1/6/2019 13:51	33183.7	46093.2	30.67	52867.2	34.8534
1431	1/6/2019 13:51	33183.7	46093.2	30.64	52896.2	34.8749
1432	1/6/2019 13:51	33183.7	46014.3	30.64	52805.4	34.8076
1433	1/6/2019 13:52	33183.7	46003.1	30.64	52792.6	34.7981
1434	1/6/2019 13:52	33183.7	46031.2	30.63	52834.6	34.8292
1435	1/6/2019 13:52	33183.7	46031.2	30.63	52834.6	34.8292
1436	1/6/2019 13:52	33183.7	46053.7	30.68	52812.1	34.8126
1437	1/6/2019 13:53	33183.7	46031.2	30.67	52795.9	34.8005
1438	1/6/2019 13:53	33183.7	46042.5	30.7	52779.9	34.7887
1439	1/6/2019 13:53	33183.7	46070.6	30.76	52754.3	34.7697
1440	1/6/2019 13:53	33183.7	46042.5	30.66	52818.5	34.8173
1441	1/6/2019 13:54	33183.7	46070.6	30.63	52879.9	34.8628
1442	1/6/2019 13:54	33183.7	46098.8	30.83	52719.2	34.7437
1443	1/6/2019 13:54	33183.7	46127	30.83	52751.5	34.7677
1444	1/6/2019 13:54	33183.7	46020	30.76	52696.2	34.7266
1445	1/6/2019 13:55	33183.7	46138.3	30.84	52754.8	34.7701
1446	1/6/2019 13:55	33183.7	46020	30.7	52754	34.7695
1447	1/6/2019 13:55	33183.7	46048.1	30.65	52834.6	34.8293
1448	1/6/2019 13:55	33183.7	45997.5	30.52	52902.3	34.8795
1449	1/6/2019 13:56	33183.7	45969.4	30.5	52889.3	34.8698
1450	1/6/2019 13:56	33183.7	46087.6	30.79	52744.9	34.7627
1451	1/6/2019 13:56	33183.7	45969.4	30.57	52821.5	34.8195
1452	1/6/2019 13:56	33183.7	46036.9	30.82	52657.8	34.6982
1453	1/6/2019 13:57	33183.7	45986.2	30.66	52753.8	34.7693
1454	1/6/2019 13:57	33183.7	45997.5	30.51	52912	34.8867
1455	1/6/2019 13:57	33183.7	46121.4	30.93	52648.9	34.6916
1456	1/6/2019 13:57	33183.7	46110.1	31.09	52482.8	34.5685
1457	1/6/2019 13:58	33183.7	45946.9	30.68	52689.3	34.7216
1458	1/6/2019 13:58	33183.7	45958.2	30.68	52702.3	34.7312
1459	1/6/2019 13:58	33183.7	45963.8	30.75	52641.3	34.686
1460	1/6/2019 13:58	33183.7	45986.2	30.56	52850.5	34.8411
1461	1/6/2019 13:59	33183.7	45935.7	30.72	52637.9	34.6835
1462	1/6/2019 13:59	33183.7	45991.9	30.8	52625.4	34.6742
1463	1/6/2019 13:59	33183.7	46115.8	30.87	52700.2	34.7296
1464	1/6/2019 13:59	33183.7	46014.3	30.75	52699.3	34.7289
1465	1/6/2019 14:00	33183.7	45818.1	30.38	52831.1	34.8266
1466	1/6/2019 14:00	33183.7	45846.1	30.32	52921.8	34.8939
1467	1/6/2019 14:00	33183.7	45846.1	30.32	52921.8	34.8939
1468	1/6/2019 14:00	33183.7	45773.5	30.25	52905.9	34.8821
1469	1/6/2019 14:01	33183.7	45790.2	30.18	52993.5	34.9471
1470	1/6/2019 14:01	33183.7	45779.1	30.18	52980.6	34.9375
1471	1/6/2019 14:01	33183.7	45790.2	30.22	52954.4	34.9181
1472	1/6/2019 14:01	33183.7	45756.7	30.24	52896.1	34.8749
1473	1/6/2019 14:02	33183.7	45767.9	30.22	52928.6	34.899
1474	1/6/2019 14:02	33183.7	45801.4	30.25	52938.2	34.9061
1475	1/6/2019 14:02	33183.7	45767.9	30.22	52928.6	34.899
1476	1/6/2019 14:02	33183.7	45829.3	30.23	52990	34.9445
1477	1/6/2019 14:03	33183.7	45790.2	30.22	52954.4	34.9181
1478	1/6/2019 14:03	33183.7	45790.2	30.21	52964.2	34.9254
1479	1/6/2019 14:03	33183.7	45756.7	30.21	52925.4	34.8966
1480	1/6/2019 14:03	33183.7	45846.1	30.34	52902.3	34.8795
1481	1/6/2019 14:04	33183.7	45818.1	30.27	52938	34.906
1482	1/6/2019 14:04	33183.7	45756.7	30.25	52886.4	34.8677
1483	1/6/2019 14:04	33183.7	45807	30.19	53003.2	34.9543
1484	1/6/2019 14:04	33183.7	45779.1	30.18	52980.6	34.9375
1485	1/6/2019 14:05	33183.7	45756.7	30.19	52944.9	34.911
1486	1/6/2019 14:05	33183.7	45767.9	30.22	52928.6	34.899
1487	1/6/2019 14:05	33183.7	45751.2	30.29	52841.1	34.8341
1488	1/6/2019 14:05	33183.7	45767.9	30.21	52938.3	34.9062
1489	1/6/2019 14:06	33183.7	45717.7	30.21	52880.1	34.863
1490	1/6/2019 14:06	33183.7	45756.7	30.23	52905.9	34.8821
1491	1/6/2019 14:06	33183.7	45740	30.19	52925.5	34.8967
1492	1/6/2019 14:06	33183.7	45779.1	30.17	52990.4	34.9448
1493	1/6/2019 14:07	33183.7	45740	30.18	52935.2	34.9039
1494	1/6/2019 14:07	33183.7	45728.9	30.17	52932.1	34.9016
1495	1/6/2019 14:07	33183.7	45695.5	30.17	52893.4	34.8728
1496	1/6/2019 14:07	33183.7	45751.2	30.15	52977.5	34.9353
1497	1/6/2019 14:08	33183.7	45689.9	30.15	52906.4	34.8825
1498	1/6/2019 14:08	33183.7	45740	30.15	52964.5	34.9256
1499	1/6/2019 14:08	33183.7	45717.7	30.16	52928.9	34.8992
1500	1/6/2019 14:08	33183.7	45740	30.15	52964.5	34.9256
1501	1/6/2019 14:09	33183.7	45740	30.17	52945	34.9111
1502	1/6/2019 14:09	33183.7	45740	30.16	52954.7	34.9184
1503	1/6/2019 14:09	33183.7	45740	30.15	52964.5	34.9256
1504	1/6/2019 14:09	33183.7	45689.9	30.15	52906.4	34.8825
1505	1/6/2019 14:10	33183.7	45689.9	30.14	52916.1	34.8897
1506	1/6/2019 14:10	33183.7	45728.9	30.12	52980.9	34.9378
1507	1/6/2019 14:10	33183.7	45740	30.16	52954.7	34.9184
1508	1/6/2019 14:10	33183.7	45701	30.15	52919.2	34.892
1509	1/6/2019 14:11	33183.7	45717.7	30.16	52928.9	34.8992
1510	1/6/2019 14:11	33183.7	45728.9	30.16	52941.9	34.9088
1511	1/6/2019 14:11	33183.7	45728.9	30.19	52912.6	34.8871
1512	1/6/2019 14:11	33183.7	45717.7	30.26	52831.5	34.827
1513	1/6/2019 14:12	33183.7	45740	30.24	52876.8	34.8605
1514	1/6/2019 14:12	33183.7	45678.8	30.21	52835	34.8296
1515	1/6/2019 14:12	33183.7	45706.6	30.19	52886.8	34.8679
1516	1/6/2019 14:12	33183.7	45790.2	30.18	52993.5	34.9471
1517	1/6/2019 14:13	33183.7	45678.8	30.18	52864.3	34.8512
1518	1/6/2019 14:13	33183.7	45767.9	30.18	52967.6	34.9279
1519	1/6/2019 14:13	33183.7	45717.7	30.18	52909.4	34.8847
1520	1/6/2019 14:13	33183.7	45706.6	30.19	52886.8	34.8679
1521	1/6/2019 14:14	33183.7	45740	30.19	52925.5	34.8967
1522	1/6/2019 14:14	33183.7	45656.6	30.21	52809.3	34.8105
1523	1/6/2019 14:14	33183.7	45740	30.22	52896.3	34.875
1524	1/6/2019 14:14	33183.7	45695.5	30.22	52844.7	34.8367
1525	1/6/2019 14:15	33183.7	45706.6	30.23	52847.8	34.8391
1526	1/6/2019 14:15	33183.7	45762.3	30.33	52815.1	34.8148
1527	1/6/2019 14:15	33183.7	45717.7	30.35	52744.1	34.7622
1528	1/6/2019 14:15	33183.7	45706.6	30.37	52711.9	34.7383
1529	1/6/2019 14:16	33183.7	45784.6	30.34	52831.2	34.8267
1530	1/6/2019 14:16	33183.7	45723.3	30.39	52711.8	34.7382
1531	1/6/2019 14:16	33183.7	45751.2	30.39	52744.1	34.7621
1532	1/6/2019 14:16	33183.7	45723.3	30.34	52760.3	34.7742
1533	1/6/2019 14:17	33183.7	45773.5	30.38	52779.5	34.7884
1534	1/6/2019 14:17	33183.7	45779.1	30.34	52824.8	34.822
1535	1/6/2019 14:17	33183.7	45723.3	30.35	52750.6	34.767
1536	1/6/2019 14:17	33183.7	45773.5	30.38	52779.5	34.7884
1537	1/6/2019 14:18	33183.7	45779.1	30.5	52669.8	34.7071
1538	1/6/2019 14:18	33183.7	45851.7	30.57	52685.9	34.719
1539	1/6/2019 14:18	33183.7	45740	30.65	52480.3	34.5667
1540	1/6/2019 14:18	33183.7	45740	30.62	52509.1	34.588
1541	1/6/2019 14:19	33183.7	45790.2	30.7	52490	34.5739
1542	1/6/2019 14:19	33183.7	45767.9	30.74	52426	34.5265
1543	1/6/2019 14:19	33183.7	45918.9	30.83	52512.9	34.5909
1544	1/6/2019 14:19	33183.7	45868.5	30.88	52407.3	34.5126
1545	1/6/2019 14:20	33183.7	45885.3	30.93	52378.7	34.4915
1546	1/6/2019 14:20	33183.7	45795.8	30.9	52304.9	34.4368
1547	1/6/2019 14:20	33183.7	45779.1	30.88	52304.9	34.4368
1548	1/6/2019 14:20	33183.7	45874.1	30.91	52385	34.4961
1549	1/6/2019 14:21	33183.7	45846.1	30.96	52305.2	34.4371
1550	1/6/2019 14:21	33183.7	45846.1	30.97	52295.7	34.43
1551	1/6/2019 14:21	33183.7	45885.3	30.95	52359.6	34.4773
1552	1/6/2019 14:21	33183.7	45745.6	30.83	52314.2	34.4437
1553	1/6/2019 14:22	33183.7	45706.6	30.78	52317.3	34.446
1554	1/6/2019 14:22	33183.7	45695.5	30.62	52457.9	34.5501
1555	1/6/2019 14:22	33183.7	45706.6	30.64	52451.5	34.5453
1556	1/6/2019 14:22	33183.7	45589.9	30.57	52384.4	34.4957
1557	1/6/2019 14:23	33183.7	45656.6	30.56	52470.8	34.5597
1558	1/6/2019 14:23	33183.7	45595.5	30.58	52381.2	34.4933
1559	1/6/2019 14:23	33183.7	45617.7	30.56	52426	34.5265
1560	1/6/2019 14:23	33183.7	45606.6	30.62	52355.6	34.4744
1561	1/6/2019 14:24	33183.7	45606.6	30.47	52499.8	34.5811
1562	1/6/2019 14:24	33183.7	45667.7	30.58	52464.4	34.5549
1563	1/6/2019 14:24	33183.7	45518	30.45	52416.8	34.5197
1564	1/6/2019 14:24	33183.7	45545.6	30.57	52333.3	34.4579
1565	1/6/2019 14:25	33183.7	45529	30.45	52429.5	34.5291
1566	1/6/2019 14:25	33183.7	45479.3	30.34	52478.1	34.5651
1567	1/6/2019 14:25	33183.7	45529	30.45	52429.5	34.5291
1568	1/6/2019 14:25	33183.7	45518	30.48	52387.9	34.4983
1569	1/6/2019 14:26	33183.7	45556.7	30.48	52432.6	34.5314
1570	1/6/2019 14:26	33183.7	45495.8	30.49	52352.7	34.4722
1571	1/6/2019 14:26	33183.7	45468.2	30.5	52311.3	34.4416
1572	1/6/2019 14:26	33183.7	45529	30.49	52391	34.5006
1573	1/6/2019 14:27	33183.7	45506.9	30.54	52317.5	34.4462
1574	1/6/2019 14:27	33183.7	45545.6	30.58	52323.7	34.4508
1575	1/6/2019 14:27	33183.7	45606.6	30.71	52269.4	34.4106
1576	1/6/2019 14:27	33183.7	45573.3	30.74	52202.5	34.3611
1577	1/6/2019 14:28	33183.7	45567.8	30.72	52215.3	34.3705
1578	1/6/2019 14:28	33183.7	45595.5	30.72	52247.1	34.3941
1579	1/6/2019 14:28	33183.7	45595.5	30.74	52228	34.3799
1580	1/6/2019 14:28	33183.7	45834.9	30.8	52445.4	34.5408
1581	1/6/2019 14:29	33183.7	45907.7	30.84	52490.5	34.5742
1582	1/6/2019 14:29	33183.7	45896.5	30.87	52448.9	34.5435
1583	1/6/2019 14:29	33183.7	45930.1	30.82	52535.4	34.6075
1584	1/6/2019 14:29	33183.7	45879.7	30.74	52554.3	34.6215
1585	1/6/2019 14:30	33183.7	45829.3	30.66	52573.4	34.6356
1586	1/6/2019 14:30	33183.7	45779.1	30.5	52669.8	34.7071
1587	1/6/2019 14:30	33183.7	45740	30.43	52692.4	34.7238
1588	1/6/2019 14:30	33183.7	45751.2	30.38	52753.8	34.7693
1589	1/6/2019 14:31	33183.7	45751.2	30.3	52831.4	34.8269
1590	1/6/2019 14:31	33183.7	45617.7	30.29	52686.6	34.7195
1591	1/6/2019 14:31	33183.7	45662.1	30.29	52738	34.7576
1592	1/6/2019 14:31	33183.7	45556.7	30.21	52693.5	34.7247
1593	1/6/2019 14:32	33183.7	45634.3	30.18	52812.6	34.813
1594	1/6/2019 14:32	33183.7	45573.3	30.16	52761.3	34.7749
1595	1/6/2019 14:32	33183.7	45595.5	30.18	52767.6	34.7796
1596	1/6/2019 14:32	33183.7	45567.8	30.16	52754.9	34.7702
1597	1/6/2019 14:33	33183.7	45584.4	30.16	52774.2	34.7845
1598	1/6/2019 14:33	33183.7	45556.7	30.16	52742.1	34.7606
1599	1/6/2019 14:33	33183.7	45534.6	30.14	52735.9	34.756
1600	1/6/2019 14:33	33183.7	45303.1	30.17	52438.1	34.5355
1601	1/6/2019 14:34	33183.7	45314	30.16	52460.5	34.552
1602	1/6/2019 14:34	33183.7	45495.8	30.16	52671.4	34.7083
1603	1/6/2019 14:34	33183.7	45584.4	30.15	52783.9	34.7917
1604	1/6/2019 14:34	33183.7	45545.6	30.14	52748.6	34.7655
1605	1/6/2019 14:35	33183.7	45617.7	30.16	52812.8	34.8131
1606	1/6/2019 14:35	33183.7	45573.3	30.16	52761.3	34.7749
1607	1/6/2019 14:35	33183.7	45545.6	30.18	52709.8	34.7367
1608	1/6/2019 14:35	33183.7	45617.7	30.16	52812.8	34.8131
1609	1/6/2019 14:36	33183.7	45595.5	30.16	52787.1	34.794
1610	1/6/2019 14:36	33183.7	45545.6	30.15	52738.9	34.7583
1611	1/6/2019 14:36	33183.7	45606.6	30.15	52809.7	34.8108
1612	1/6/2019 14:36	33183.7	45457.2	30.15	52636.3	34.6823
1613	1/6/2019 14:37	33183.7	45556.7	30.16	52742.1	34.7606
1614	1/6/2019 14:37	33183.7	45595.5	30.19	52757.9	34.7724
1615	1/6/2019 14:37	33183.7	45506.9	30.21	52635.8	34.6819
1616	1/6/2019 14:37	33183.7	45623.2	30.27	52712.3	34.7386
1617	1/6/2019 14:38	33183.7	45573.3	30.31	52615.8	34.6671
1618	1/6/2019 14:38	33183.7	45651	30.39	52628.3	34.6763
1619	1/6/2019 14:38	33183.7	45662.1	30.46	52573.5	34.6357
1620	1/6/2019 14:38	33183.7	45673.2	30.47	52576.6	34.6381
1621	1/6/2019 14:39	33183.7	45701	30.49	52589.4	34.6475
1622	1/6/2019 14:39	33183.7	45712.2	30.57	52525.2	34.6
1623	1/6/2019 14:39	33183.7	45689.9	30.55	52518.8	34.5952
1624	1/6/2019 14:39	33183.7	45767.9	30.71	52454.7	34.5478
1625	1/6/2019 14:40	33183.7	45728.9	30.72	52400.3	34.5075
1626	1/6/2019 14:40	33183.7	45795.8	30.78	52419.7	34.5218
1627	1/6/2019 14:40	33183.7	45790.2	30.76	52432.4	34.5312
1628	1/6/2019 14:40	33183.7	45868.5	30.81	52474.3	34.5623
1629	1/6/2019 14:41	33183.7	45834.9	30.84	52407	34.5124
1630	1/6/2019 14:41	33183.7	45823.7	30.91	52327.3	34.4534
1631	1/6/2019 14:41	33183.7	45885.3	30.97	52340.5	34.4632
1632	1/6/2019 14:41	33183.7	45812.6	31.03	52200.3	34.3594
1633	1/6/2019 14:42	33183.7	45969.4	31.32	52104	34.2881
1634	1/6/2019 14:42	33183.7	45997.5	31.53	51937.9	34.1653
1635	1/6/2019 14:42	33183.7	45997.5	31.55	51919.1	34.1514
1636	1/6/2019 14:42	33183.7	46132.7	31.67	51959.3	34.1812
1637	1/6/2019 14:43	33183.7	46081.9	31.72	51855.1	34.1041
1638	1/6/2019 14:43	33183.7	46070.6	31.67	51889.1	34.1293
1639	1/6/2019 14:43	33183.7	46008.7	31.62	51866.1	34.1123
1640	1/6/2019 14:43	33183.7	46081.9	31.63	51939.4	34.1665
1641	1/6/2019 14:44	33183.7	46008.7	31.57	51913	34.1469
1642	1/6/2019 14:44	33183.7	45913.3	31.53	51842.5	34.0949
1643	1/6/2019 14:44	33183.7	45879.7	31.5	51832.6	34.0875
1644	1/6/2019 14:44	33183.7	45907.7	31.49	51873.7	34.1179
1645	1/6/2019 14:45	33183.7	45918.9	31.48	51895.8	34.1342
1646	1/6/2019 14:45	33183.7	45896.5	31.38	51964.5	34.185
1647	1/6/2019 14:45	33183.7	45930.1	31.53	51861.6	34.1089
1648	1/6/2019 14:45	33183.7	45946.9	31.55	51861.8	34.1091
1649	1/6/2019 14:46	33183.7	45935.7	31.5	51896.1	34.1344
1650	1/6/2019 14:46	33183.7	45924.5	31.52	51864.6	34.1112
1651	1/6/2019 14:46	33183.7	45924.5	31.52	51864.6	34.1112
1652	1/6/2019 14:46	33183.7	45885.3	31.52	51820.2	34.0784
1653	1/6/2019 14:47	33183.7	45918.9	31.48	51895.8	34.1342
1654	1/6/2019 14:47	2556.5	2593.5	31.15	2940.3	1.5262
1655	1/6/2019 14:47	5851.8	5892.3	31.38	6653.4	3.635
